xmin,ymin,x,y,xmax,ymax,x1min,y1min,x1,y1,x1max,y1max,x2min,y2min,x2,y2,x2max,y2max,output
0.73,0.07,0.75,0.07,0.76,0.07,0.72,0.06,0.75,0.06,0.78,0.06,0.75,0.06,0.75,0.06,0.76,0.06,1
0.68,0.07,0.69,0.07,0.71,0.07,0.67,0.06,0.69,0.06,0.72,0.06,0.69,0.06,0.69,0.06,0.70,0.06,1
0.75,0.26,0.76,0.26,0.76,0.26,0.74,0.13,0.75,0.13,0.77,0.13,0.75,0.13,0.75,0.13,0.76,0.13,1
0.69,0.25,0.69,0.25,0.69,0.25,0.67,0.13,0.69,0.13,0.71,0.13,0.69,0.13,0.69,0.13,0.69,0.13,1
0.35,0.07,0.37,0.07,0.38,0.07,0.31,0.06,0.37,0.06,0.43,0.06,0.36,0.06,0.37,0.06,0.38,0.06,1
0.14,0.25,0.14,0.25,0.15,0.25,0.12,0.22,0.14,0.22,0.15,0.22,0.13,0.22,0.14,0.22,0.14,0.22,1
0.28,0.07,0.29,0.07,0.30,0.07,0.28,0.06,0.29,0.06,0.30,0.06,0.28,0.06,0.29,0.06,0.29,0.06,1
0.13,0.07,0.15,0.07,0.16,0.07,0.12,0.06,0.15,0.06,0.17,0.06,0.14,0.06,0.15,0.06,0.15,0.06,1
0.18,0.07,0.20,0.07,0.22,0.07,0.17,0.06,0.20,0.06,0.23,0.06,0.20,0.06,0.20,0.06,0.20,0.06,1
0.24,0.07,0.25,0.07,0.27,0.07,0.23,0.06,0.25,0.06,0.28,0.06,0.25,0.06,0.25,0.06,0.26,0.06,1
0.15,0.26,0.15,0.26,0.16,0.26,0.15,0.13,0.15,0.13,0.16,0.13,0.15,0.12,0.15,0.12,0.16,0.12,1
0.17,0.26,0.17,0.26,0.17,0.26,0.16,0.22,0.17,0.22,0.18,0.22,0.17,0.22,0.17,0.22,0.18,0.22,1
0.20,0.26,0.20,0.26,0.20,0.26,0.18,0.22,0.20,0.22,0.21,0.22,0.19,0.22,0.20,0.22,0.20,0.22,1
0.20,0.26,0.20,0.26,0.20,0.26,0.18,0.22,0.20,0.22,0.21,0.22,0.19,0.17,0.19,0.17,0.19,0.17,1
0.22,0.25,0.22,0.25,0.23,0.25,0.21,0.22,0.22,0.22,0.24,0.22,0.22,0.22,0.23,0.22,0.23,0.22,1
0.26,0.25,0.27,0.25,0.27,0.25,0.24,0.22,0.26,0.22,0.28,0.22,0.26,0.22,0.26,0.22,0.27,0.22,1
0.26,0.25,0.27,0.25,0.27,0.25,0.24,0.22,0.26,0.22,0.28,0.22,0.26,0.17,0.26,0.17,0.27,0.17,1
0.29,0.25,0.29,0.25,0.29,0.25,0.28,0.22,0.29,0.22,0.30,0.22,0.29,0.22,0.29,0.22,0.29,0.22,1
0.45,0.07,0.47,0.07,0.49,0.07,0.44,0.06,0.47,0.06,0.51,0.06,0.47,0.06,0.47,0.06,0.48,0.06,1
0.45,0.07,0.47,0.07,0.49,0.07,0.44,0.06,0.47,0.06,0.51,0.06,0.51,0.06,0.51,0.06,0.52,0.06,1
0.56,0.07,0.58,0.07,0.59,0.07,0.52,0.06,0.58,0.06,0.64,0.06,0.57,0.06,0.58,0.06,0.58,0.06,1
0.46,0.05,0.47,0.05,0.48,0.05,0.12,0.05,0.47,0.05,0.83,0.05,0.47,0.04,0.47,0.04,0.48,0.04,1
0.20,0.85,0.20,0.85,0.20,0.85,0.19,0.77,0.20,0.77,0.21,0.77,0.17,0.77,0.18,0.77,0.18,0.77,1
0.20,0.85,0.20,0.85,0.20,0.85,0.19,0.77,0.20,0.77,0.21,0.77,0.19,0.77,0.20,0.77,0.20,0.77,1
0.21,0.84,0.21,0.84,0.22,0.84,0.20,0.77,0.21,0.77,0.22,0.77,0.21,0.77,0.21,0.77,0.22,0.77,1
0.71,0.84,0.71,0.84,0.71,0.84,0.70,0.77,0.71,0.77,0.73,0.77,0.71,0.77,0.71,0.77,0.72,0.77,1
0.28,0.85,0.28,0.85,0.28,0.85,0.22,0.77,0.27,0.77,0.32,0.77,0.27,0.77,0.27,0.77,0.28,0.77,1
0.69,0.83,0.69,0.83,0.69,0.83,0.68,0.77,0.69,0.77,0.70,0.77,0.67,0.77,0.68,0.77,0.68,0.77,1
0.69,0.83,0.69,0.83,0.69,0.83,0.68,0.77,0.69,0.77,0.70,0.77,0.69,0.77,0.69,0.77,0.70,0.77,1
0.52,0.83,0.52,0.83,0.52,0.83,0.48,0.77,0.52,0.77,0.55,0.77,0.51,0.77,0.52,0.77,0.52,0.77,1
0.60,0.85,0.60,0.85,0.60,0.85,0.59,0.77,0.60,0.77,0.61,0.77,0.60,0.77,0.60,0.77,0.61,0.77,1
0.81,0.42,0.81,0.42,0.81,0.42,0.81,0.40,0.86,0.40,0.92,0.40,0.86,0.39,0.87,0.39,0.88,0.39,1
0.81,0.42,0.81,0.42,0.81,0.42,0.81,0.40,0.86,0.40,0.92,0.40,0.82,0.17,0.82,0.17,0.82,0.17,1
0.51,0.59,0.51,0.59,0.52,0.59,0.49,0.59,0.51,0.59,0.53,0.59,0.51,0.58,0.51,0.58,0.52,0.58,1
0.47,0.59,0.47,0.59,0.48,0.59,0.45,0.59,0.47,0.59,0.49,0.59,0.47,0.58,0.47,0.58,0.48,0.58,1
0.36,0.59,0.37,0.59,0.37,0.59,0.34,0.59,0.37,0.59,0.39,0.59,0.36,0.58,0.37,0.58,0.37,0.58,1
0.40,0.59,0.41,0.59,0.41,0.59,0.39,0.59,0.41,0.59,0.43,0.59,0.40,0.58,0.41,0.58,0.41,0.58,1
0.16,0.57,0.20,0.57,0.23,0.57,0.04,0.56,0.20,0.56,0.35,0.56,0.19,0.56,0.20,0.56,0.20,0.56,1
0.35,0.57,0.39,0.57,0.42,0.57,0.34,0.56,0.39,0.56,0.43,0.56,0.38,0.56,0.39,0.56,0.39,0.56,1
0.48,0.57,0.52,0.57,0.55,0.57,0.45,0.56,0.51,0.56,0.58,0.56,0.51,0.56,0.51,0.56,0.52,0.56,1
0.66,0.57,0.69,0.57,0.73,0.57,0.58,0.55,0.69,0.55,0.81,0.55,0.69,0.56,0.69,0.56,0.70,0.56,1
0.55,0.59,0.56,0.59,0.56,0.59,0.53,0.59,0.56,0.59,0.58,0.59,0.55,0.58,0.55,0.58,0.56,0.58,1
0.85,0.59,0.86,0.59,0.87,0.59,0.81,0.59,0.86,0.59,0.92,0.59,0.86,0.58,0.86,0.58,0.87,0.58,1
0.62,0.59,0.64,0.59,0.66,0.59,0.62,0.59,0.64,0.59,0.66,0.59,0.64,0.58,0.64,0.58,0.65,0.58,1
0.73,0.83,0.73,0.83,0.73,0.83,0.73,0.77,0.73,0.77,0.74,0.77,0.73,0.77,0.73,0.77,0.74,0.77,1
0.76,0.84,0.77,0.84,0.77,0.84,0.75,0.77,0.77,0.77,0.78,0.77,0.76,0.77,0.76,0.77,0.77,0.77,1
0.74,0.84,0.74,0.84,0.75,0.84,0.73,0.78,0.74,0.78,0.76,0.78,0.74,0.78,0.74,0.78,0.75,0.78,1
0.44,0.83,0.44,0.83,0.45,0.83,0.43,0.77,0.44,0.77,0.45,0.77,0.44,0.77,0.44,0.77,0.45,0.77,1273
0.08,0.83,0.08,0.83,0.08,0.83,0.07,0.77,0.08,0.77,0.08,0.77,0.05,0.78,0.06,0.78,0.06,0.78,0
0.08,0.83,0.08,0.83,0.08,0.83,0.07,0.77,0.08,0.77,0.08,0.77,0.10,0.77,0.10,0.77,0.11,0.77,0
0.10,0.84,0.10,0.84,0.10,0.84,0.09,0.77,0.10,0.77,0.11,0.77,0.06,0.77,0.07,0.77,0.07,0.77,0
0.15,0.84,0.15,0.84,0.16,0.84,0.14,0.77,0.15,0.77,0.16,0.77,0.82,0.77,0.82,0.77,0.83,0.77,0
0.80,0.84,0.80,0.84,0.81,0.84,0.80,0.77,0.81,0.77,0.83,0.77,0.15,0.77,0.15,0.77,0.16,0.77,0
0.80,0.84,0.80,0.84,0.81,0.84,0.80,0.77,0.81,0.77,0.83,0.77,0.78,0.77,0.78,0.77,0.79,0.77,0
0.79,0.84,0.80,0.84,0.80,0.84,0.79,0.77,0.79,0.77,0.80,0.77,0.79,0.77,0.79,0.77,0.80,0.77,0
0.44,0.82,0.44,0.82,0.44,0.82,0.43,0.77,0.44,0.77,0.45,0.77,0.33,0.77,0.33,0.77,0.34,0.77,0
0.33,0.83,0.34,0.83,0.34,0.83,0.32,0.77,0.33,0.77,0.35,0.77,0.44,0.77,0.44,0.77,0.45,0.77,0
0.13,0.83,0.13,0.83,0.14,0.83,0.12,0.77,0.13,0.77,0.14,0.77,0.58,0.77,0.58,0.77,0.59,0.77,0
0.58,0.83,0.58,0.83,0.59,0.83,0.58,0.77,0.58,0.77,0.59,0.77,0.12,0.77,0.12,0.77,0.13,0.77,0
0.56,0.83,0.57,0.83,0.57,0.83,0.55,0.77,0.56,0.77,0.58,0.77,0.13,0.77,0.13,0.77,0.14,0.77,0
0.12,0.83,0.12,0.83,0.12,0.83,0.11,0.77,0.12,0.77,0.13,0.77,0.56,0.77,0.56,0.77,0.57,0.77,0
0.47,0.25,0.47,0.25,0.48,0.25,0.47,0.19,0.47,0.19,0.48,0.19,0.48,0.18,0.48,0.18,0.49,0.18,0
0.49,0.25,0.49,0.25,0.49,0.25,0.48,0.19,0.48,0.19,0.49,0.19,0.47,0.19,0.47,0.19,0.48,0.19,0
0.65,0.07,0.66,0.07,0.67,0.07,0.65,0.06,0.66,0.06,0.67,0.06,0.80,0.19,0.81,0.19,0.81,0.19,0
0.80,0.25,0.81,0.25,0.81,0.25,0.80,0.19,0.81,0.19,0.81,0.19,0.66,0.06,0.66,0.06,0.66,0.06,0
0.80,0.25,0.81,0.25,0.81,0.25,0.80,0.19,0.81,0.19,0.81,0.19,0.77,0.20,0.78,0.20,0.78,0.20,0
0.78,0.26,0.78,0.26,0.78,0.26,0.77,0.21,0.78,0.21,0.79,0.21,0.80,0.17,0.81,0.17,0.81,0.17,0
0.78,0.26,0.78,0.26,0.78,0.26,0.77,0.21,0.78,0.21,0.79,0.21,0.72,0.19,0.72,0.19,0.73,0.19,0
0.72,0.25,0.72,0.25,0.73,0.25,0.72,0.19,0.72,0.19,0.73,0.19,0.77,0.19,0.77,0.19,0.78,0.19,0
0.72,0.25,0.72,0.25,0.73,0.25,0.72,0.19,0.72,0.19,0.73,0.19,0.77,0.17,0.77,0.17,0.78,0.17,0
0.72,0.25,0.72,0.25,0.73,0.25,0.72,0.19,0.72,0.19,0.73,0.19,0.66,0.19,0.66,0.19,0.66,0.19,0
0.66,0.25,0.66,0.25,0.66,0.25,0.65,0.19,0.66,0.19,0.67,0.19,0.72,0.19,0.72,0.19,0.73,0.19,0
0.66,0.25,0.66,0.25,0.66,0.25,0.65,0.19,0.66,0.19,0.67,0.19,0.73,0.17,0.73,0.17,0.73,0.17,0
0.66,0.25,0.66,0.25,0.66,0.25,0.65,0.19,0.66,0.19,0.67,0.19,0.80,0.06,0.80,0.06,0.81,0.06,0
0.79,0.07,0.80,0.07,0.81,0.07,0.78,0.06,0.80,0.06,0.83,0.06,0.66,0.19,0.66,0.19,0.66,0.19,0
0.79,0.07,0.80,0.07,0.81,0.07,0.78,0.06,0.80,0.06,0.83,0.06,0.66,0.17,0.66,0.17,0.66,0.17,0
0.79,0.07,0.80,0.07,0.81,0.07,0.78,0.06,0.80,0.06,0.83,0.06,0.75,0.06,0.75,0.06,0.76,0.06,0
0.73,0.07,0.75,0.07,0.76,0.07,0.72,0.06,0.75,0.06,0.78,0.06,0.80,0.06,0.80,0.06,0.81,0.06,0
0.68,0.07,0.69,0.07,0.71,0.07,0.67,0.06,0.69,0.06,0.72,0.06,0.75,0.13,0.75,0.13,0.76,0.13,0
0.75,0.26,0.76,0.26,0.76,0.26,0.74,0.13,0.75,0.13,0.77,0.13,0.69,0.06,0.69,0.06,0.70,0.06,0
0.69,0.25,0.69,0.25,0.69,0.25,0.67,0.13,0.69,0.13,0.71,0.13,0.36,0.06,0.37,0.06,0.38,0.06,0
0.35,0.07,0.37,0.07,0.38,0.07,0.31,0.06,0.37,0.06,0.43,0.06,0.69,0.13,0.69,0.13,0.69,0.13,0
0.14,0.25,0.14,0.25,0.15,0.25,0.12,0.22,0.14,0.22,0.15,0.22,0.28,0.06,0.29,0.06,0.29,0.06,0
0.28,0.07,0.29,0.07,0.30,0.07,0.28,0.06,0.29,0.06,0.30,0.06,0.13,0.22,0.14,0.22,0.14,0.22,0
0.13,0.07,0.15,0.07,0.16,0.07,0.12,0.06,0.15,0.06,0.17,0.06,0.20,0.06,0.20,0.06,0.20,0.06,0
0.18,0.07,0.20,0.07,0.22,0.07,0.17,0.06,0.20,0.06,0.23,0.06,0.14,0.06,0.15,0.06,0.15,0.06,0
0.24,0.07,0.25,0.07,0.27,0.07,0.23,0.06,0.25,0.06,0.28,0.06,0.15,0.12,0.15,0.12,0.16,0.12,0
0.15,0.26,0.15,0.26,0.16,0.26,0.15,0.13,0.15,0.13,0.16,0.13,0.25,0.06,0.25,0.06,0.26,0.06,0
0.17,0.26,0.17,0.26,0.17,0.26,0.16,0.22,0.17,0.22,0.18,0.22,0.19,0.22,0.20,0.22,0.20,0.22,0
0.20,0.26,0.20,0.26,0.20,0.26,0.18,0.22,0.20,0.22,0.21,0.22,0.17,0.22,0.17,0.22,0.18,0.22,0
0.20,0.26,0.20,0.26,0.20,0.26,0.18,0.22,0.20,0.22,0.21,0.22,0.22,0.22,0.23,0.22,0.23,0.22,0
0.22,0.25,0.22,0.25,0.23,0.25,0.21,0.22,0.22,0.22,0.24,0.22,0.19,0.17,0.19,0.17,0.19,0.17,0
0.26,0.25,0.27,0.25,0.27,0.25,0.24,0.22,0.26,0.22,0.28,0.22,0.29,0.22,0.29,0.22,0.29,0.22,0
0.29,0.25,0.29,0.25,0.29,0.25,0.28,0.22,0.29,0.22,0.30,0.22,0.26,0.22,0.26,0.22,0.27,0.22,0
0.29,0.25,0.29,0.25,0.29,0.25,0.28,0.22,0.29,0.22,0.30,0.22,0.26,0.17,0.26,0.17,0.27,0.17,0
0.29,0.25,0.29,0.25,0.29,0.25,0.28,0.22,0.29,0.22,0.30,0.22,0.47,0.06,0.47,0.06,0.48,0.06,0
0.45,0.07,0.47,0.07,0.49,0.07,0.44,0.06,0.47,0.06,0.51,0.06,0.29,0.22,0.29,0.22,0.29,0.22,0
0.45,0.07,0.47,0.07,0.49,0.07,0.44,0.06,0.47,0.06,0.51,0.06,0.57,0.06,0.58,0.06,0.58,0.06,0
0.56,0.07,0.58,0.07,0.59,0.07,0.52,0.06,0.58,0.06,0.64,0.06,0.51,0.06,0.51,0.06,0.52,0.06,0
0.46,0.05,0.47,0.05,0.48,0.05,0.12,0.05,0.47,0.05,0.83,0.05,0.17,0.77,0.18,0.77,0.18,0.77,0
0.20,0.85,0.20,0.85,0.20,0.85,0.19,0.77,0.20,0.77,0.21,0.77,0.47,0.04,0.47,0.04,0.48,0.04,0
0.20,0.85,0.20,0.85,0.20,0.85,0.19,0.77,0.20,0.77,0.21,0.77,0.21,0.77,0.21,0.77,0.22,0.77,0
0.21,0.84,0.21,0.84,0.22,0.84,0.20,0.77,0.21,0.77,0.22,0.77,0.19,0.77,0.20,0.77,0.20,0.77,0
0.71,0.84,0.71,0.84,0.71,0.84,0.70,0.77,0.71,0.77,0.73,0.77,0.27,0.77,0.27,0.77,0.28,0.77,0
0.28,0.85,0.28,0.85,0.28,0.85,0.22,0.77,0.27,0.77,0.32,0.77,0.71,0.77,0.71,0.77,0.72,0.77,0
0.69,0.83,0.69,0.83,0.69,0.83,0.68,0.77,0.69,0.77,0.70,0.77,0.51,0.77,0.52,0.77,0.52,0.77,0
0.52,0.83,0.52,0.83,0.52,0.83,0.48,0.77,0.52,0.77,0.55,0.77,0.67,0.77,0.68,0.77,0.68,0.77,0
0.52,0.83,0.52,0.83,0.52,0.83,0.48,0.77,0.52,0.77,0.55,0.77,0.69,0.77,0.69,0.77,0.70,0.77,0
0.52,0.83,0.52,0.83,0.52,0.83,0.48,0.77,0.52,0.77,0.55,0.77,0.60,0.77,0.60,0.77,0.61,0.77,0
0.60,0.85,0.60,0.85,0.60,0.85,0.59,0.77,0.60,0.77,0.61,0.77,0.51,0.77,0.52,0.77,0.52,0.77,0
0.81,0.42,0.81,0.42,0.81,0.42,0.81,0.40,0.86,0.40,0.92,0.40,0.51,0.58,0.51,0.58,0.52,0.58,0
0.51,0.59,0.51,0.59,0.52,0.59,0.49,0.59,0.51,0.59,0.53,0.59,0.86,0.39,0.87,0.39,0.88,0.39,0
0.51,0.59,0.51,0.59,0.52,0.59,0.49,0.59,0.51,0.59,0.53,0.59,0.82,0.17,0.82,0.17,0.82,0.17,0
0.51,0.59,0.51,0.59,0.52,0.59,0.49,0.59,0.51,0.59,0.53,0.59,0.47,0.58,0.47,0.58,0.48,0.58,0
0.47,0.59,0.47,0.59,0.48,0.59,0.45,0.59,0.47,0.59,0.49,0.59,0.51,0.58,0.51,0.58,0.52,0.58,0
0.36,0.59,0.37,0.59,0.37,0.59,0.34,0.59,0.37,0.59,0.39,0.59,0.40,0.58,0.41,0.58,0.41,0.58,0
0.40,0.59,0.41,0.59,0.41,0.59,0.39,0.59,0.41,0.59,0.43,0.59,0.36,0.58,0.37,0.58,0.37,0.58,0
0.16,0.57,0.20,0.57,0.23,0.57,0.04,0.56,0.20,0.56,0.35,0.56,0.38,0.56,0.39,0.56,0.39,0.56,0
0.35,0.57,0.39,0.57,0.42,0.57,0.34,0.56,0.39,0.56,0.43,0.56,0.19,0.56,0.20,0.56,0.20,0.56,0
0.48,0.57,0.52,0.57,0.55,0.57,0.45,0.56,0.51,0.56,0.58,0.56,0.69,0.56,0.69,0.56,0.70,0.56,0
0.66,0.57,0.69,0.57,0.73,0.57,0.58,0.55,0.69,0.55,0.81,0.55,0.51,0.56,0.51,0.56,0.52,0.56,0
0.55,0.59,0.56,0.59,0.56,0.59,0.53,0.59,0.56,0.59,0.58,0.59,0.86,0.58,0.86,0.58,0.87,0.58,0
0.85,0.59,0.86,0.59,0.87,0.59,0.81,0.59,0.86,0.59,0.92,0.59,0.55,0.58,0.55,0.58,0.56,0.58,0
0.62,0.59,0.64,0.59,0.66,0.59,0.62,0.59,0.64,0.59,0.66,0.59,0.73,0.77,0.73,0.77,0.74,0.77,0
0.73,0.83,0.73,0.83,0.73,0.83,0.73,0.77,0.73,0.77,0.74,0.77,0.64,0.58,0.64,0.58,0.65,0.58,0
0.76,0.84,0.77,0.84,0.77,0.84,0.75,0.77,0.77,0.77,0.78,0.77,0.74,0.78,0.74,0.78,0.75,0.78,0
0.74,0.84,0.74,0.84,0.75,0.84,0.73,0.78,0.74,0.78,0.76,0.78,0.76,0.77,0.76,0.77,0.77,0.77,0
