xmin,ymin,x,y,xmax,ymax,x1min,y1min,x1,y1,x1max,y1max,x2min,y2min,x2,y2,x2max,y2max,output
0.6,0.79,0.6,0.79,0.61,0.79,0.48,0.76,0.55,0.76,0.62,0.76,0.52,0.21,0.52,0.21,0.52,0.21,0
0.6,0.79,0.6,0.79,0.61,0.79,0.48,0.76,0.55,0.76,0.62,0.76,0.48,0.21,0.48,0.21,0.49,0.21,0
0.6,0.79,0.6,0.79,0.61,0.79,0.48,0.76,0.55,0.76,0.62,0.76,0.49,0.25,0.49,0.25,0.5,0.25,0
0.6,0.79,0.6,0.79,0.61,0.79,0.48,0.76,0.55,0.76,0.62,0.76,0.5,0.25,0.51,0.25,0.52,0.25,0
0.6,0.79,0.6,0.79,0.61,0.79,0.48,0.76,0.55,0.76,0.62,0.76,0.52,0.08,0.52,0.08,0.53,0.08,0
0.6,0.79,0.6,0.79,0.61,0.79,0.58,0.79,0.6,0.79,0.62,0.79,0.6,0.78,0.6,0.78,0.61,0.78,1
0.6,0.79,0.6,0.79,0.61,0.79,0.49,0.08,0.71,0.08,0.93,0.08,0.7,0.07,0.71,0.07,0.71,0.07,0
0.03,0.76,0.04,0.76,0.04,0.76,0.02,0.73,0.04,0.73,0.06,0.73,0.03,0.72,0.04,0.72,0.04,0.72,1
0.03,0.76,0.04,0.76,0.04,0.76,0.02,0.73,0.04,0.73,0.06,0.73,0.02,0.71,0.02,0.71,0.03,0.71,1
0.48,0.98,0.5,0.98,0.52,0.98,0.48,0.76,0.55,0.76,0.62,0.76,0.54,0.76,0.55,0.76,0.56,0.76,0
0.48,0.98,0.5,0.98,0.52,0.98,0.48,0.76,0.55,0.76,0.62,0.76,0.5,0.22,0.5,0.22,0.51,0.22,0
0.48,0.98,0.5,0.98,0.52,0.98,0.48,0.76,0.55,0.76,0.62,0.76,0.52,0.21,0.52,0.21,0.52,0.21,0
0.48,0.98,0.5,0.98,0.52,0.98,0.48,0.76,0.55,0.76,0.62,0.76,0.48,0.21,0.48,0.21,0.49,0.21,0
0.48,0.98,0.5,0.98,0.52,0.98,0.48,0.76,0.55,0.76,0.62,0.76,0.49,0.25,0.49,0.25,0.5,0.25,0
0.48,0.98,0.5,0.98,0.52,0.98,0.48,0.76,0.55,0.76,0.62,0.76,0.5,0.25,0.51,0.25,0.52,0.25,0
0.48,0.98,0.5,0.98,0.52,0.98,0.48,0.76,0.55,0.76,0.62,0.76,0.52,0.08,0.52,0.08,0.53,0.08,0
0.48,0.98,0.5,0.98,0.52,0.98,0.41,0.81,0.47,0.81,0.53,0.81,0.46,0.75,0.46,0.75,0.47,0.75,0
0.48,0.98,0.5,0.98,0.52,0.98,0.41,0.81,0.47,0.81,0.53,0.81,0.47,0.76,0.48,0.76,0.48,0.76,0
0.48,0.98,0.5,0.98,0.52,0.98,0.41,0.81,0.47,0.81,0.53,0.81,0.44,0.76,0.44,0.76,0.45,0.76,0
0.48,0.98,0.5,0.98,0.52,0.98,0.41,0.81,0.47,0.81,0.53,0.81,0.48,0.21,0.48,0.21,0.49,0.21,0
0.48,0.98,0.5,0.98,0.52,0.98,0.41,0.81,0.47,0.81,0.53,0.81,0.49,0.25,0.49,0.25,0.5,0.25,0
0.48,0.98,0.5,0.98,0.52,0.98,0.41,0.81,0.47,0.81,0.53,0.81,0.46,0.09,0.47,0.09,0.47,0.09,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.13,0.13,0.13,0.21,0.13,0.16,0.1,0.17,0.1,0.17,0.1,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.12,0.15,0.12,0.25,0.12,0.18,0.09,0.19,0.09,0.2,0.09,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.11,0.17,0.11,0.28,0.11,0.18,0.09,0.19,0.09,0.2,0.09,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.09,0.19,0.09,0.32,0.09,0.18,0.09,0.19,0.09,0.2,0.09,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.82,0.07,0.82,0.07,0.82,0.06,0.82,0.07,0.82,0.07,0.82,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.8,0.09,0.8,0.12,0.8,0.08,0.8,0.09,0.8,0.09,0.8,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.8,0.09,0.8,0.12,0.8,0.1,0.78,0.11,0.78,0.12,0.78,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.8,0.09,0.8,0.12,0.8,0.09,0.79,0.1,0.79,0.1,0.79,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.8,0.09,0.8,0.12,0.8,0.1,0.79,0.11,0.79,0.11,0.79,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.78,0.12,0.78,0.18,0.78,0.11,0.77,0.12,0.77,0.12,0.77,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.78,0.12,0.78,0.18,0.78,0.12,0.77,0.13,0.77,0.14,0.77,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.17,0.72,0.17,0.72,0.18,0.72,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.12,0.77,0.13,0.77,0.14,0.77,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.16,0.76,0.17,0.76,0.18,0.76,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.17,0.75,0.18,0.75,0.18,0.75,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.16,0.72,0.17,0.72,0.17,0.72,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.16,0.7,0.17,0.7,0.17,0.7,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.81,0.08,0.81,0.11,0.81,0.08,0.8,0.09,0.8,0.09,0.8,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.81,0.08,0.81,0.11,0.81,0.08,0.81,0.08,0.81,0.09,0.81,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.81,0.08,0.81,0.11,0.81,0.09,0.79,0.1,0.79,0.1,0.79,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.82,0.08,0.82,0.09,0.82,0.08,0.81,0.08,0.81,0.09,0.81,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.82,0.08,0.82,0.09,0.82,0.07,0.81,0.08,0.81,0.08,0.81,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.78,0.11,0.78,0.16,0.78,0.11,0.77,0.12,0.77,0.12,0.77,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.78,0.11,0.78,0.16,0.78,0.12,0.77,0.13,0.77,0.14,0.77,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.78,0.11,0.78,0.16,0.78,0.1,0.78,0.11,0.78,0.12,0.78,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.8,0.1,0.8,0.13,0.8,0.11,0.77,0.12,0.77,0.12,0.77,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.8,0.1,0.8,0.13,0.8,0.1,0.78,0.11,0.78,0.12,0.78,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.8,0.1,0.8,0.13,0.8,0.09,0.79,0.1,0.79,0.1,0.79,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.8,0.1,0.8,0.13,0.8,0.1,0.79,0.11,0.79,0.11,0.79,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.79,0.11,0.79,0.15,0.79,0.11,0.77,0.12,0.77,0.12,0.77,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.79,0.11,0.79,0.15,0.79,0.12,0.77,0.13,0.77,0.14,0.77,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.79,0.11,0.79,0.15,0.79,0.1,0.78,0.11,0.78,0.12,0.78,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.79,0.11,0.79,0.15,0.79,0.1,0.79,0.11,0.79,0.11,0.79,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.72,0.18,0.72,0.3,0.72,0.16,0.72,0.17,0.72,0.17,0.72,0
0.06,0.95,0.07,0.95,0.07,0.95,0.06,0.72,0.18,0.72,0.3,0.72,0.16,0.7,0.17,0.7,0.17,0.7,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.14,0.12,0.14,0.18,0.14,0.16,0.1,0.17,0.1,0.17,0.1,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.13,0.13,0.13,0.21,0.13,0.18,0.09,0.19,0.09,0.2,0.09,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.12,0.15,0.12,0.25,0.12,0.18,0.09,0.19,0.09,0.2,0.09,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.11,0.17,0.11,0.28,0.11,0.18,0.09,0.19,0.09,0.2,0.09,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.09,0.19,0.09,0.32,0.09,0.26,0.07,0.27,0.07,0.28,0.07,0
0.11,0.95,0.11,0.95,0.11,0.95,0.1,0.9,0.11,0.9,0.11,0.9,0.1,0.9,0.11,0.9,0.11,0.9,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.8,0.09,0.8,0.12,0.8,0.08,0.8,0.09,0.8,0.09,0.8,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.8,0.09,0.8,0.12,0.8,0.1,0.78,0.11,0.78,0.12,0.78,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.8,0.09,0.8,0.12,0.8,0.09,0.79,0.1,0.79,0.1,0.79,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.8,0.09,0.8,0.12,0.8,0.1,0.79,0.11,0.79,0.11,0.79,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.78,0.12,0.78,0.18,0.78,0.17,0.72,0.17,0.72,0.18,0.72,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.78,0.12,0.78,0.18,0.78,0.11,0.77,0.12,0.77,0.12,0.77,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.78,0.12,0.78,0.18,0.78,0.12,0.77,0.13,0.77,0.14,0.77,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.78,0.12,0.78,0.18,0.78,0.16,0.76,0.17,0.76,0.18,0.76,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.78,0.12,0.78,0.18,0.78,0.16,0.72,0.17,0.72,0.17,0.72,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.78,0.12,0.78,0.18,0.78,0.16,0.7,0.17,0.7,0.17,0.7,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.17,0.72,0.17,0.72,0.18,0.72,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.12,0.77,0.13,0.77,0.14,0.77,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.16,0.76,0.17,0.76,0.18,0.76,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.17,0.75,0.18,0.75,0.18,0.75,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.18,0.74,0.19,0.74,0.19,0.74,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.16,0.72,0.17,0.72,0.17,0.72,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.16,0.7,0.17,0.7,0.17,0.7,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.78,0.11,0.78,0.16,0.78,0.11,0.77,0.12,0.77,0.12,0.77,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.78,0.11,0.78,0.16,0.78,0.12,0.77,0.13,0.77,0.14,0.77,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.78,0.11,0.78,0.16,0.78,0.1,0.78,0.11,0.78,0.12,0.78,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.8,0.1,0.8,0.13,0.8,0.11,0.77,0.12,0.77,0.12,0.77,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.8,0.1,0.8,0.13,0.8,0.1,0.78,0.11,0.78,0.12,0.78,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.8,0.1,0.8,0.13,0.8,0.09,0.79,0.1,0.79,0.1,0.79,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.8,0.1,0.8,0.13,0.8,0.1,0.79,0.11,0.79,0.11,0.79,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.79,0.11,0.79,0.15,0.79,0.11,0.77,0.12,0.77,0.12,0.77,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.79,0.11,0.79,0.15,0.79,0.12,0.77,0.13,0.77,0.14,0.77,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.79,0.11,0.79,0.15,0.79,0.1,0.78,0.11,0.78,0.12,0.78,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.79,0.11,0.79,0.15,0.79,0.1,0.79,0.11,0.79,0.11,0.79,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.72,0.18,0.72,0.3,0.72,0.16,0.72,0.17,0.72,0.17,0.72,0
0.11,0.95,0.11,0.95,0.11,0.95,0.06,0.72,0.18,0.72,0.3,0.72,0.16,0.7,0.17,0.7,0.17,0.7,0
0.13,0.95,0.13,0.95,0.14,0.95,0.12,0.89,0.13,0.89,0.15,0.89,0.13,0.88,0.13,0.88,0.14,0.88,1
0.13,0.95,0.13,0.95,0.14,0.95,0.12,0.89,0.13,0.89,0.15,0.89,0.12,0.77,0.13,0.77,0.14,0.77,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.13,0.13,0.13,0.21,0.13,0.18,0.09,0.19,0.09,0.2,0.09,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.12,0.15,0.12,0.25,0.12,0.18,0.09,0.19,0.09,0.2,0.09,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.11,0.17,0.11,0.28,0.11,0.26,0.07,0.27,0.07,0.28,0.07,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.11,0.17,0.11,0.28,0.11,0.18,0.09,0.19,0.09,0.2,0.09,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.09,0.17,0.09,0.28,0.09,0.26,0.07,0.27,0.07,0.28,0.07,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.09,0.19,0.09,0.32,0.09,0.26,0.07,0.27,0.07,0.28,0.07,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.78,0.12,0.78,0.18,0.78,0.17,0.72,0.17,0.72,0.18,0.72,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.78,0.12,0.78,0.18,0.78,0.11,0.77,0.12,0.77,0.12,0.77,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.78,0.12,0.78,0.18,0.78,0.12,0.77,0.13,0.77,0.14,0.77,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.78,0.12,0.78,0.18,0.78,0.16,0.76,0.17,0.76,0.18,0.76,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.78,0.12,0.78,0.18,0.78,0.16,0.72,0.17,0.72,0.17,0.72,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.78,0.12,0.78,0.18,0.78,0.16,0.7,0.17,0.7,0.17,0.7,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.17,0.72,0.17,0.72,0.18,0.72,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.12,0.77,0.13,0.77,0.14,0.77,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.16,0.76,0.17,0.76,0.18,0.76,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.17,0.75,0.18,0.75,0.18,0.75,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.18,0.74,0.19,0.74,0.19,0.74,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.16,0.72,0.17,0.72,0.17,0.72,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.16,0.7,0.17,0.7,0.17,0.7,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.78,0.11,0.78,0.16,0.78,0.11,0.77,0.12,0.77,0.12,0.77,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.78,0.11,0.78,0.16,0.78,0.12,0.77,0.13,0.77,0.14,0.77,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.78,0.11,0.78,0.16,0.78,0.1,0.78,0.11,0.78,0.12,0.78,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.79,0.11,0.79,0.15,0.79,0.11,0.77,0.12,0.77,0.12,0.77,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.79,0.11,0.79,0.15,0.79,0.12,0.77,0.13,0.77,0.14,0.77,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.79,0.11,0.79,0.15,0.79,0.1,0.78,0.11,0.78,0.12,0.78,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.79,0.11,0.79,0.15,0.79,0.1,0.79,0.11,0.79,0.11,0.79,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.72,0.18,0.72,0.3,0.72,0.16,0.72,0.17,0.72,0.17,0.72,0
0.13,0.95,0.13,0.95,0.14,0.95,0.06,0.72,0.18,0.72,0.3,0.72,0.16,0.7,0.17,0.7,0.17,0.7,0
0.17,0.95,0.18,0.95,0.18,0.95,0.16,0.89,0.18,0.89,0.19,0.89,0.17,0.72,0.17,0.72,0.18,0.72,0
0.17,0.95,0.18,0.95,0.18,0.95,0.16,0.89,0.18,0.89,0.19,0.89,0.17,0.88,0.18,0.88,0.18,0.88,0
0.17,0.95,0.18,0.95,0.18,0.95,0.16,0.89,0.18,0.89,0.19,0.89,0.17,0.75,0.18,0.75,0.18,0.75,0
0.17,0.95,0.18,0.95,0.18,0.95,0.06,0.11,0.17,0.11,0.28,0.11,0.26,0.07,0.27,0.07,0.28,0.07,0
0.17,0.95,0.18,0.95,0.18,0.95,0.06,0.09,0.17,0.09,0.28,0.09,0.26,0.07,0.27,0.07,0.28,0.07,0
0.17,0.95,0.18,0.95,0.18,0.95,0.06,0.09,0.19,0.09,0.32,0.09,0.26,0.07,0.27,0.07,0.28,0.07,0
0.17,0.95,0.18,0.95,0.18,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.17,0.72,0.17,0.72,0.18,0.72,0
0.17,0.95,0.18,0.95,0.18,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.16,0.76,0.17,0.76,0.18,0.76,0
0.17,0.95,0.18,0.95,0.18,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.17,0.75,0.18,0.75,0.18,0.75,0
0.17,0.95,0.18,0.95,0.18,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.18,0.74,0.19,0.74,0.19,0.74,0
0.17,0.95,0.18,0.95,0.18,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.16,0.72,0.17,0.72,0.17,0.72,0
0.17,0.95,0.18,0.95,0.18,0.95,0.06,0.77,0.13,0.77,0.2,0.77,0.16,0.7,0.17,0.7,0.17,0.7,0
0.17,0.95,0.18,0.95,0.18,0.95,0.06,0.72,0.18,0.72,0.3,0.72,0.26,0.71,0.26,0.71,0.26,0.71,0
0.24,0.94,0.24,0.94,0.24,0.94,0.06,0.11,0.17,0.11,0.28,0.11,0.26,0.07,0.27,0.07,0.28,0.07,0
0.24,0.94,0.24,0.94,0.24,0.94,0.06,0.09,0.17,0.09,0.28,0.09,0.26,0.07,0.27,0.07,0.28,0.07,0
0.24,0.94,0.24,0.94,0.24,0.94,0.06,0.09,0.19,0.09,0.32,0.09,0.26,0.07,0.27,0.07,0.28,0.07,0
0.24,0.94,0.24,0.94,0.24,0.94,0.24,0.89,0.25,0.89,0.26,0.89,0.24,0.88,0.25,0.88,0.25,0.88,0
0.24,0.94,0.24,0.94,0.24,0.94,0.06,0.72,0.18,0.72,0.3,0.72,0.26,0.71,0.26,0.71,0.26,0.71,0
0.24,0.94,0.24,0.94,0.24,0.94,0.06,0.72,0.18,0.72,0.3,0.72,0.28,0.71,0.28,0.71,0.29,0.71,0
0.24,0.94,0.24,0.94,0.24,0.94,0.23,0.81,0.24,0.81,0.26,0.81,0.23,0.81,0.23,0.81,0.24,0.81,0
0.25,0.95,0.25,0.95,0.25,0.95,0.06,0.11,0.17,0.11,0.28,0.11,0.26,0.07,0.27,0.07,0.28,0.07,0
0.25,0.95,0.25,0.95,0.25,0.95,0.06,0.09,0.17,0.09,0.28,0.09,0.26,0.07,0.27,0.07,0.28,0.07,0
0.25,0.95,0.25,0.95,0.25,0.95,0.06,0.09,0.19,0.09,0.32,0.09,0.26,0.07,0.27,0.07,0.28,0.07,0
0.25,0.95,0.25,0.95,0.25,0.95,0.24,0.89,0.25,0.89,0.26,0.89,0.24,0.88,0.25,0.88,0.25,0.88,1
0.25,0.95,0.25,0.95,0.25,0.95,0.06,0.72,0.18,0.72,0.3,0.72,0.26,0.71,0.26,0.71,0.26,0.71,0
0.25,0.95,0.25,0.95,0.25,0.95,0.06,0.72,0.18,0.72,0.3,0.72,0.28,0.71,0.28,0.71,0.29,0.71,0
0.25,0.95,0.25,0.95,0.25,0.95,0.23,0.81,0.24,0.81,0.26,0.81,0.23,0.81,0.23,0.81,0.24,0.81,1
0.25,0.95,0.26,0.95,0.26,0.95,0.25,0.17,0.26,0.17,0.28,0.17,0.26,0.07,0.27,0.07,0.28,0.07,0
0.25,0.95,0.26,0.95,0.26,0.95,0.06,0.11,0.17,0.11,0.28,0.11,0.26,0.07,0.27,0.07,0.28,0.07,0
0.25,0.95,0.26,0.95,0.26,0.95,0.06,0.09,0.17,0.09,0.28,0.09,0.26,0.07,0.27,0.07,0.28,0.07,0
0.25,0.95,0.26,0.95,0.26,0.95,0.06,0.09,0.19,0.09,0.32,0.09,0.26,0.07,0.27,0.07,0.28,0.07,0
0.25,0.95,0.26,0.95,0.26,0.95,0.06,0.72,0.18,0.72,0.3,0.72,0.26,0.71,0.26,0.71,0.26,0.71,0
0.25,0.95,0.26,0.95,0.26,0.95,0.06,0.72,0.18,0.72,0.3,0.72,0.28,0.71,0.28,0.71,0.29,0.71,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.86,0.74,0.87,0.74,0.88,0.74,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.89,0.18,0.89,0.18,0.89,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.9,0.16,0.9,0.16,0.91,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.88,0.15,0.89,0.15,0.89,0.15,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.86,0.14,0.87,0.14,0.88,0.14,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.85,0.13,0.85,0.13,0.86,0.13,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.83,0.12,0.84,0.12,0.84,0.12,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.91,0.16,0.92,0.16,0.92,0.16,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.94,0.21,0.94,0.21,0.95,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.94,0.22,0.94,0.22,0.95,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.9,0.26,0.91,0.26,0.92,0.26,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.89,0.27,0.9,0.27,0.9,0.27,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.87,0.28,0.88,0.28,0.88,0.28,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.85,0.29,0.86,0.29,0.87,0.29,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.84,0.3,0.84,0.3,0.85,0.3,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.82,0.31,0.83,0.31,0.84,0.31,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.91,0.25,0.92,0.25,0.92,0.25,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.92,0.18,0.92,0.18,0.93,0.18,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.92,0.19,0.93,0.19,0.93,0.19,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.92,0.23,0.93,0.23,0.93,0.23,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.94,0.24,0.94,0.24,0.95,0.24,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.9,0.21,0.91,0.21,0.91,0.21,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.88,0.22,0.88,0.22,0.88,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.85,0.22,0.85,0.22,0.86,0.22,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.82,0.23,0.83,0.23,0.83,0.23,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.88,0.72,0.88,0.72,0.89,0.72,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.88,0.73,0.89,0.73,0.89,0.73,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.88,0.71,0.88,0.71,0.89,0.71,0
0.97,0.95,0.97,0.95,0.97,0.95,0.76,0.74,0.87,0.74,0.98,0.74,0.88,0.71,0.88,0.71,0.89,0.71,0
0.97,0.95,0.97,0.95,0.97,0.95,0.97,0.84,0.97,0.84,0.98,0.84,0.97,0.84,0.97,0.84,0.98,0.84,1
0.97,0.95,0.97,0.95,0.97,0.95,0.96,0.83,0.97,0.83,0.98,0.83,0.97,0.83,0.97,0.83,0.97,0.83,1
0.97,0.95,0.97,0.95,0.97,0.95,0.95,0.82,0.96,0.82,0.98,0.82,0.96,0.82,0.96,0.82,0.97,0.82,0
